Overvaluation (FCF),117%,99%,101%,97%,41%,41%,52%,62%,77%,114%,102%,128%,151%
Overvaluation (Earnings),119%,108%,110%,102%,47%,51%,73%,82%,99%,132%,114%,141%,150%
FCF/PRICE,"5,483.21","5,847.93","5,860.36","6,615.57","13,517.04","13,323.33","10,547.13","12,204.41","8,642.88","5,965.75","4,449.62","3,403.85","2,699.30"
P/E,22.26,22.32,18.61,17.08,9.42,14.98,17.25,14.56,16.27,22.07,16.85,-51.07,28.07
Market cap,386.9,365.34,382.42,370.24,161.28,161.33,194.16,189.36,218.41,282.01,254.15,292.16,258.25
ROIC,0.27,0.6,-0.98,0.9,1.02,-2.39,-1.31,-0.69,-1.17,-5.37,0.99,-0.76,-0.13
Price,36.5,35.05,37.21,37.07,16.2,15.13,18.29,17.91,20.99,28.03,25.27,31.15,31.44
Outcome short,,-0.04,0.06,0,-0.56,-0.07,0.21,-0.02,0.17,0.34,-0.1,0.23,0.01
Outcome long,,,0.02,0.06,-0.56,-0.59,0.13,0.18,0.15,0.57,0.2,0.11,0.24
,,,,,,,,,,,,,
Overvaluation (FCF),,100%,168%,132%,6%,39%,68%,89%,456%,461%,1379%,,1737%
Overvaluation (Earnings),171%,258%,357%,264%,11%,97%,2024%,,,281%,,177%,128%
FCF/PRICE, -   , -   , -   ,53.17,"1,554.70",126.03,128.46,149.3,76.68,81.4,38.73,42.73,32.67
P/E,23.04,113.22,167.79,26.91,49.5,-2.17,,-39.43,-38.17,64.74,40.77,19.03,19.71
Market cap,6.54,8.67,9.75,7.75,0.27,2.78,14.17,13.65,18.64,18.29,24.89,24.01,22.53
ROIC,-0.54,-0.58,14.62,-0.18,-0.57,1.57,-0.53,0.69,0.05,-0.09,0.15,0.29,-0.07
Price,27.88,36.23,40.27,31.75,0.99,8.91,15.04,14.59,19.85,20.07,28.13,27.21,25.43
Outcome short,,0.3,0.11,-0.21,-0.97,8,0.69,-0.03,0.36,0.01,0.4,-0.03,-0.07
Outcome long,,,0.44,-0.12,-0.98,-0.72,14.19,0.64,0.32,0.38,0.42,0.36,-0.1
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,147%,113%,88%,87%,133%,257%,188%,116%,65%
Overvaluation (Earnings),,,,,136%,107%,82%,89%,136%,260%,182%,115%,66%
FCF/PRICE,28.97,35.4,47.09,32,47.75,86.49,136.03,122.85,116.25,84.23,61.12,97.74,146.78
P/E,35.28,30.56,-24.97,27.39,24.83,15.35,10.92,11.56,22.4,41.49,12.82,8.5,7
Market cap,15.71,24.16,29.94,42.75,46.53,38.94,29.06,30.83,55.8,115.23,141.3,143.89,99.39
ROIC,1.74,3.99,1.28,1.18,3.13,2.93,2.47,-7.12,1.12,1.01,4.9,2.64,3.39
Price,8.75,13.14,16.23,23.01,25.57,21.64,18.12,20.47,36.73,75.1,94.26,101.19,75.44
Outcome short,,0.5,0.24,0.42,0.11,-0.15,-0.16,0.13,0.79,1.04,0.26,0.07,-0.25
Outcome long,,,0.85,0.75,0.58,-0.06,-0.29,-0.05,1.03,2.67,1.57,0.35,-0.2
,,,,,,,,,,,,,
Overvaluation (FCF),107%,98%,105%,104%,84%,109%,131%,115%,123%,129%,122%,124%,119%
Overvaluation (Earnings),100%,100%,109%,106%,84%,109%,109%,99%,114%,126%,132%,143%,138%
FCF/PRICE,169.05,236.53,190.89,153.68,140.91,105.81,92.01,100.4,112.44,98.73,87.09,79.88,83.71
P/E,16.07,17.9,19.26,17.04,13.47,15.9,14.73,16.29,16.87,19.41,28.5,22.66,22.65
Market cap,18.27,18.48,20.22,21.33,16.79,23.38,25.64,24.82,30.17,33.63,33.62,37.47,36.84
ROIC,-4.04,-1.01,-2.98,1.78,2.36,-13.92,4.2,1.17,2.21,81.67,-401.33,-6.09,-8.12
Price,24.75,25.95,30.62,31.6,25.59,35.62,39.77,38.28,47.08,54.93,56.15,62.78,62.3
Outcome short,,0.05,0.18,0.03,-0.19,0.39,0.12,-0.04,0.23,0.17,0.02,0.12,-0.01
Outcome long,,,0.24,0.22,-0.16,0.13,0.55,0.07,0.18,0.43,0.19,0.14,0.11
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,,,225%,141%,112%,145%,130%,100%,137%
Overvaluation (Earnings),,259%,135%,147%,45%,87%,78%,61%,61%,104%,130%,107%,135%
FCF/PRICE,198.64,120.55,123.94,104.71,215.32,79.7,102.8,161.56,154.99,97.98,101.35,153.94,94.44
P/E,-7.31,51.74,16.13,17.9,2.87,15.09,8.59,7.29,11.58,13.3,13.25,18.28,12.46
Market cap,16.57,30.2,29.28,37.62,14.81,29.99,30.16,19.66,18.55,24.93,29.21,20.66,23.11
ROIC,0.33,-0.2,0.56,0.65,0.24,0.32,1.36,1.27,1.32,2.5,17.19,-18.13,266.3
Price,11.77,19.66,18.71,23.99,9.53,19.31,19.32,12.98,12.62,17.82,22.93,18.28,24.29
Outcome short,,0.67,-0.05,0.28,-0.6,1.03,0,-0.33,-0.03,0.41,0.29,-0.2,0.33
Outcome long,,,0.59,0.22,-0.49,-0.2,1.03,-0.33,-0.35,0.37,0.82,0.03,0.06
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,,,100%,73%,102%,120%,96%,87%,109%
Overvaluation (Earnings),,,,,,,5%,6%,51%,63%,104%,84%,67%
FCF/PRICE,,,,,,,"1,279.35","2,625.85","1,872.77","1,527.09","1,880.75","2,101.32","2,409.78"
P/E,,,,, -   , -   ,12.75,4.43,9.87,17.17,21.16,5.75,3.96
Market cap,,,,,0,0,55.3,31.72,39.39,61.31,55.86,51.02,52.21
ROIC,,,,,,,-0.62,9.6,2.43,0.6,0.68,0.49,0.32
Price,-,-,-,-,0,0,36.86,20.27,28.83,40.87,34.91,34.01,34.25
Outcome short,,,,,,,,-0.45,0.42,0.42,-0.15,-0.03,0.01
Outcome long,,,,,,,,,-0.22,1.02,0.21,-0.17,-0.02
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,182%,198%,154%,132%,122%,173%,159%,208%,164%
Overvaluation (Earnings),,,,,132%,194%,143%,126%,119%,161%,134%,173%,153%
FCF/PRICE,3.53,3.59,5.61,5.88,14.95,8.85,33.63,27.57,40.5,28.36,32.01,25.45,18.8
P/E,132,82.66,46.73,52.03,23.12,30.38,22.58,21.7,21.91,29.85,25.52,33.23,27.86
Market cap,52.71,122.61,142.2,216.33,96.83,121.57,116.54,126.75,138.92,220,357.06,521.62,524.98
ROIC,1.26,2.1,0.78,0.88,1.37,4.15,-28.48,4.63,1.71,2.07,1.94,2.07,4.06
Price,96.49,207.63,232.46,346.08,153.97,310.29,297.27,323.26,354.04,560.89,524.96,758.88,761.68
Outcome short,,1.15,0.12,0.49,-0.56,1.02,-0.04,0.09,0.1,0.58,-0.06,0.45,0
Outcome long,,,1.41,0.67,-0.34,-0.1,0.93,0.04,0.19,0.74,0.48,0.35,0.45
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,182%,198%,154%,132%,122%,173%,161%,213%,167%
Overvaluation (Earnings),,,,,132%,194%,143%,126%,119%,161%,135%,177%,157%
FCF/PRICE,3.53,3.59,5.61,5.88,14.95,8.85,33.63,27.57,40.5,28.36,31.67,24.82,18.36
P/E,132,82.66,46.73,52.03,23.12,30.38,22.58,21.7,21.91,29.85,25.8,34.06,28.54
Market cap,52.71,122.61,142.2,216.33,96.83,121.57,116.54,126.75,138.92,220,360.97,534.77,537.76
ROIC,1.26,2.1,0.78,0.88,1.37,4.15,-28.48,4.63,1.71,2.07,1.94,2.07,4.06
Price,96.49,207.63,232.46,346.08,153.97,310.29,297.27,323.26,354.04,560.89,530.7,778.01,780.23
Outcome short,,1.15,0.12,0.49,-0.56,1.02,-0.04,0.09,0.1,0.58,-0.05,0.47,0
Outcome long,,,1.41,0.67,-0.34,-0.1,0.93,0.04,0.19,0.74,0.5,0.39,0.47
,,,,,,,,,,,,,
Overvaluation (FCF),118%,105%,116%,106%,82%,74%,95%,108%,105%,119%,139%,107%,115%
Overvaluation (Earnings),129%,122%,116%,109%,84%,83%,106%,122%,113%,133%,151%,114%,123%
FCF/PRICE,25.71,28.44,25.27,32.88,34,37.1,38.41,32.88,39.13,38.26,33.63,45.88,44.96
P/E,19.58,17.57,17.18,15.8,12.97,15.18,17.11,17.09,15.36,18.91,23.12,18.55,21.1
Market cap,7.71,7.6,8.09,7.82,6.04,6.03,8.09,9.53,9.84,12.79,16.32,12.89,14.56
ROIC,3.96,4.68,-45.19,-3.5,4.67,6.23,-3.68,4.48,2.01,3.56,3.98,-8.66,-6.48
Price,44.06,43.92,47.43,47.08,37.86,37.96,51.34,61.2,63.58,83.19,106.57,85.89,97.9
Outcome short,,0,0.08,-0.01,-0.2,0,0.35,0.19,0.04,0.31,0.28,-0.19,0.14
Outcome long,,,0.08,0.07,-0.2,-0.19,0.36,0.61,0.24,0.36,0.68,0.03,-0.08
,,,,,,,,,,,,,
Overvaluation (FCF),238%,198%,142%,136%,87%,86%,82%,57%,76%,216%,222%,247%,264%
Overvaluation (Earnings),186%,189%,129%,126%,110%,117%,130%,92%,104%,124%,163%,218%,195%
FCF/PRICE,10.55,6.43,7.14,9.22,18.7,31.87,55.6,39.42,29.36,35.34,57.77,31.29,30.96
P/E,29.88,30.44,22.88,23.49,78.17,17.02,19.98,17.92,17.38,20.28,25.33,38.08,37.55
Market cap,2.71,3.72,3.24,3.76,2.89,3.36,4.17,3.34,3.62,4.72,6.81,12,11.08
ROIC,1.15,3.34,4.41,4.88,4.4,-5.59,-3.77,1.56,0.4,-0.02,1.57,0.2,0.19
Price,17.33,23.29,20.02,23.61,17.98,21.1,25.98,21.24,23.98,34.28,52.19,77.69,72.09
Outcome short,,0.34,-0.14,0.18,-0.24,0.17,0.23,-0.18,0.13,0.43,0.52,0.49,-0.07
Outcome long,,,0.16,0.01,-0.1,-0.11,0.44,0.01,-0.08,0.61,1.18,1.27,0.38
,,,,,,,,,,,,,
Overvaluation (FCF),117%,94%,105%,96%,61%,86%,84%,78%,126%,130%,125%,80%,86%
Overvaluation (Earnings),130%,97%,103%,99%,62%,96%,88%,83%,123%,127%,121%,74%,85%
FCF/PRICE,101.86,107.35,118.52,127.45,191.31,111.69,108.72,112.12,71.73,64.21,54.24,102.55,114
P/E,18.19,14.59,20.61,18.18,8.42,12.08,10.25,12.17,14.03,13.9,14.35,11.09,15.22
Market cap,18.94,15.5,15.6,14.01,8.11,12.9,11.33,9.21,15.95,17.78,17.34,9.81,10.19
ROIC,4.19,-4.29,-2.62,-7.8,160.95,-17.82,-9.85,28.09,10.68,6.45,11.47,-10.18,-9
Price,22.01,18.09,19.17,19.09,11.28,19.08,19.27,18.98,32.68,38.08,41.19,24.72,25.57
Outcome short,,-0.18,0.06,0,-0.41,0.69,0.01,-0.02,0.72,0.17,0.08,-0.4,0.03
Outcome long,,,-0.13,0.06,-0.41,0,0.71,-0.01,0.7,1.01,0.26,-0.35,-0.38
,,,,,,,,,,,,,
Overvaluation (FCF),247%,222%,305%,354%,61%,76%,71%,98%,127%,133%,151%,137%,187%
Overvaluation (Earnings),199%,163%,185%,201%,35%,51%,54%,75%,88%,101%,128%,100%,151%
FCF/PRICE,5.79,5.89,6.07,8.27,25,22.34,21.59,21.56,22.31,19.6,19.56,23.3,17.43
P/E,32.19,23.28,23.69,24.94,5.51,8.77,10.51,14.91,14.76,14.8,28.1,15.55,19.77
Market cap,6.59,7.17,12.03,21.05,3.88,6.15,6.02,7.75,7.97,9.01,10.13,7.05,9.95
ROIC,1.27,1.31,1.18,1.07,2.55,8.01,8.7,13.88,4.38,4.62,-7.2,-20.18,4.64
Price,30.42,33.18,55.66,97,19.17,30.7,30.99,39.81,40.75,46.19,52.83,37.17,52.79
Outcome short,,0.09,0.68,0.74,-0.8,0.6,0.01,0.28,0.02,0.13,0.14,-0.3,0.42
Outcome long,,,0.83,1.92,-0.66,-0.68,0.62,0.3,0.31,0.16,0.3,-0.2,0
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,,100%,100%,67%,103%,75%,128%,143%,151%
Overvaluation (Earnings),109%,110%,117%,101%,37%,73%,83%,49%,91%,117%,114%,106%,115%
FCF/PRICE, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
P/E,11.74,11.5,9.89,9.16,17.67,7.63,12.76,20.05,9.03,11.47,11.36,14.85,16.8
Market cap,50.39,56.38,80.39,88.54,33.78,86.97,85.35,43.9,59.33,79.12,83.4,75.6,84.06
ROIC,-0.36,-0.22,-0.32,-0.32,-2.58,0.09,1.49,0.82,0.95,-3.16,-0.09,-0.01,0.11
Price,104.76,128.96,194.8,226.64,78.99,168.84,168.16,90.43,127.56,177.26,193.83,180.23,211.38
Outcome short,,0.23,0.51,0.16,-0.65,1.14,0,-0.46,0.41,0.39,0.09,-0.07,0.17
Outcome long,,,0.86,0.76,-0.59,-0.26,1.13,-0.46,-0.24,0.96,0.52,0.02,0.09
,,,,,,,,,,,,,
Overvaluation (FCF),123%,118%,188%,242%,,85%,64%,68%,,,,135%,189%
Overvaluation (Earnings),151%,111%,135%,106%,19%,39%,,61%,88%,112%,69%,90%,90%
FCF/PRICE,354.64,313.06,222.3,165.27,800.5,290.43,447.85,418.42,385.37,210.69,165.56,151.67,154.04
P/E,23.27,14.98,-11.28,10.65,-18.66,-9.1,-13.31,11.25,18.66,10.46,3.25,29.17,25.75
Market cap,2.57,3.07,3.74,6.78,1.44,3.42,2.88,3.47,3.38,5.91,7.69,8.72,8.13
ROIC,-0.39,0.13,-0.95,-0.45,-49.04,2.79,5.35,0.49,-0.36,-1.02,-0.51,-0.24,1.73
Price,14.66,17.38,20.99,28.22,5.97,14.1,11.85,14.17,13.81,23.85,28.57,32.67,31.16
Outcome short,,0.19,0.21,0.34,-0.79,1.36,-0.16,0.2,-0.03,0.73,0.2,0.14,-0.05
Outcome long,,,0.43,0.62,-0.72,-0.5,0.98,0,0.17,0.68,1.07,0.37,0.09
,,,,,,,,,,,,,
Overvaluation (FCF),136%,123%,125%,146%,124%,118%,141%,149%,149%,155%,155%,115%,124%
Overvaluation (Earnings),131%,121%,102%,112%,87%,102%,127%,146%,137%,148%,132%,98%,105%
FCF/PRICE,9.94,9.78,10.1,9.44,9.66,8.02,6.29,7.41,5.34,4.68,4.95,8.83,6.8
P/E,21.28,18.81,16.5,17.72,13.21,17.23,19.93,20.64,21.26,22.95,22.26,17.49,20.23
Market cap,6.04,6.38,5.88,6.91,5.9,7,9.58,13.1,14.06,17.59,17.19,12.57,13.45
ROIC,10.2,2.61,3.45,3.35,2.43,3.41,3.87,3.2,2.08,2.83,5.94,13.67,6.62
Price,66.62,71.1,69.94,87.52,78.84,96.83,138.11,187.19,202.37,255.42,254.89,202.59,225.77
Outcome short,,0.07,-0.02,0.25,-0.1,0.23,0.43,0.36,0.08,0.26,0,-0.21,0.11
Outcome long,,,0.05,0.23,0.13,0.11,0.75,0.93,0.47,0.36,0.26,-0.21,-0.11
,,,,,,,,,,,,,
Overvaluation (FCF),385%,1133%,348%,430%,143%,322%,504%,446%,537%,437%,316%,223%,289%
Overvaluation (Earnings),,112%,120%,124%,64%,98%,141%,105%,99%,135%,92%,74%,96%
FCF/PRICE,363.51,142.9,152.46,63.6,152.97,96.01,67.52,119.41,136.98,99.03,149.58,157.43,73.34
P/E,-17.68,13.65,13.92,10.3,7.42,23.69,20.31,11.2,12.21,21.5,9.57,-43.09,-7.55
Market cap,17.34,31.85,30.99,33.37,16.25,27.14,37.16,31.78,32.23,43.09,33.35,29.14,42.8
ROIC,0.05,-0.73,1.01,13.63,3.29,1.12,0.51,0.22,0.14,0.45,0.61,-9,0.34
Price,19.62,30.98,31.05,37.91,18.18,30.09,40.83,34.51,34.69,50.75,39.33,34.04,49.51
Outcome short,,0.58,0,0.22,-0.52,0.66,0.36,-0.15,0.01,0.46,-0.23,-0.13,0.45
Outcome long,,,0.58,0.22,-0.41,-0.21,1.25,0.15,-0.15,0.47,0.13,-0.33,0.26
,,,,,,,,,,,,,
Overvaluation (FCF),145%,130%,219%,82%,47%,63%,102%,84%,118%,162%,143%,92%,124%
Overvaluation (Earnings),241%,175%,166%,57%,26%,56%,88%,71%,97%,174%,174%,90%,131%
FCF/PRICE,8.96,10.4,6.99,21.91,39.55,28.89,22.99,34.9,19.88,13.83,17.83,25.51,17.6
P/E,24.58,22.77,24.75,23.92,-2.56,13.28,23.98,8.67,26.57,31.97,24.57,14.39,20.98
Market cap,5.42,5.64,7.62,2.42,1.3,2.08,3.19,2.66,3.69,7.31,8.47,5.03,7.65
ROIC,7.4,3.49,1.33,0.97,-0.51,-0.55,-5.87,-7,0.53,0.49,0.5,0.67,1.93
Price,81.36,85.37,116.8,41.39,18.8,29.89,45.57,39.6,54.2,107.43,118.94,71.82,109.74
Outcome short,,0.05,0.37,-0.65,-0.55,0.59,0.52,-0.13,0.37,0.98,0.11,-0.4,0.53
Outcome long,,,0.44,-0.52,-0.84,-0.28,1.42,0.32,0.19,1.71,1.19,-0.33,-0.08
,,,,,,,,,,,,,
Overvaluation (FCF),96%,93%,138%,110%,115%,134%,221%,146%,126%,192%,162%,166%,183%
Overvaluation (Earnings),117%,113%,121%,98%,102%,99%,125%,78%,87%,137%,133%,148%,167%
FCF/PRICE,59.27,45.13,33.24,34.7,27.42,25.45,15.24,29.55,26.75,24.78,19.49,15.81,18.37
P/E,20.19,18.51,21.12,12.98,14.59,12.93,17.22,11.31,14.08,25.35,17.18,18.87,20.89
Market cap,3.44,3.59,4.38,3.65,4.06,4.4,6.48,4.1,4.63,7.21,6.85,8.41,10.97
ROIC,-3.46,-4.15,8.69,9.27,4.66,1.32,0.98,7.01,-7.42,-5.3,27.71,3.22,-28.07
Price,19.38,20.18,27.25,25.58,29.17,32.06,47.18,31.89,35.9,55.01,54.99,67.36,87.94
Outcome short,,0.04,0.35,-0.06,0.14,0.1,0.47,-0.32,0.13,0.53,0,0.22,0.31
Outcome long,,,0.41,0.27,0.07,0.25,0.62,-0.01,-0.24,0.72,0.53,0.22,0.6
,,,,,,,,,,,,,
Overvaluation (FCF),74%,74%,86%,61%,37%,17%,42%,45%,73%,108%,162%,162%,169%
Overvaluation (Earnings),112%,101%,90%,74%,46%,64%,164%,116%,107%,133%,136%,126%,131%
FCF/PRICE, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
P/E,14.47,13.42,12.37,59.04,-17.41,-0.59,36.16,9.31,9.26,13.4,14.61,13.65,17.69
Market cap,5.73,5.32,5.59,5.41,2.8,2.61,5.94,4.75,5.39,8.02,8.54,8.79,13.62
ROIC,0.54,1.06,0.4,0.01,0.04,-0.84,-7.25,1.43,1.33,0.64,0.26,0.23,0.09
Price,24.74,23.75,23.75,14.76,7.66,3.65,6.87,5.49,6.39,9.65,10.52,11.06,12.56
Outcome short,,-0.04,0,-0.38,-0.48,-0.52,0.88,-0.2,0.16,0.51,0.09,0.05,0.14
Outcome long,,,-0.04,-0.38,-0.68,-0.75,-0.1,0.5,-0.07,0.76,0.65,0.15,0.19
,,,,,,,,,,,,,
Overvaluation (FCF),,,,70%,35%,84%,141%,161%,199%,225%,303%,351%,220%
Overvaluation (Earnings),,,,48%,37%,120%,119%,103%,132%,198%,251%,218%,151%
FCF/PRICE,,,,101.47,234.57,145.77,130.61,170.7,97.73,56.87,53.26,51.1,76.76
P/E, -   , -   , -   ,20.89,9.52,44.67,11.76,8.13,21.85,21.69,28.19,27.76,18.77
Market cap,0,0,0,2.59,1.19,2.3,2.43,2.13,3.52,6.99,11.15,11.55,9.22
ROIC,-0.45,1.06,1.52,-1.84,-2.49,-3.22,1.54,0.6,-3.01,-12.5,1.92,1.36,0.67
Price,0,0,0,6.79,3.19,6.03,6.35,5.47,8.96,17.57,27.91,29.43,24.4
Outcome short,,,,,-0.53,0.89,0.05,-0.14,0.64,0.96,0.59,0.05,-0.17
Outcome long,,,,,,-0.11,0.99,-0.09,0.41,2.21,2.11,0.68,-0.13
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,,,,131%,141%,142%,170%,141%,128%
Overvaluation (Earnings),,,,,,,,147%,129%,144%,176%,138%,128%
FCF/PRICE,,,,,,,,252.11,204.57,119.37,74.67,81.56,72.21
P/E, -   , -   ,,,, -   , -   ,4.43,8.64,14.16,17.64,13.55,11.3
Market cap,0,0,0,0,0,0,0,9.64,13.37,20.97,30.86,26.97,26.75
ROIC,0.88,15.59,2.09,0.84,0.29,-5.7,-4.62,3.72,3.12,3.6,1.6,1.69,3.48
Price,0,0,0,0,0,0,0,22.03,30.17,47.71,73.39,67.63,71.39
Outcome short,,,,,,,,,0.37,0.58,0.54,-0.08,0.06
Outcome long,,,,,,,,,,1.17,1.43,0.42,-0.03
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,,,,,,100%,117%,104%,95%
Overvaluation (Earnings),184%,179%,233%,240%,169%,157%,163%,234%,296%,439%,553%,351%,242%
FCF/PRICE, -   , -   , -   ,2.13,2.54,3.29,5.13,6.81,7.54,11.96,8.28,10.25,12.26
P/E,27.45,29.48,32.84,31.25,15.29,29.74,57.4,60.59,62.54,191.32,52.19,29.07,27.72
Market cap,2.02,1.97,3.15,3.82,4.42,5.47,7.01,10.49,15.96,15.51,24.88,24.14,22.71
ROIC,-2.12,-2.82,-1.2,-0.47,-0.72,-1.24,-0.9,-0.77,-0.96,-0.79,-0.17,0.43,0.6
Price,38.15,33.9,43.02,44.69,42.2,44.32,47.64,54.53,61.29,53.57,75.67,68.03,62.64
Outcome short,,-0.11,0.27,0.04,-0.06,0.05,0.07,0.14,0.12,-0.13,0.41,-0.1,-0.08
Outcome long,,,0.13,0.32,-0.02,-0.01,0.13,0.23,0.29,-0.02,0.23,0.27,-0.17
,,,,,,,,,,,,,
Overvaluation (FCF),601%,713%,922%,,171%,130%,144%,165%,187%,122%,158%,130%,134%
Overvaluation (Earnings),152%,133%,135%,101%,72%,95%,142%,192%,169%,127%,132%,113%,89%
FCF/PRICE, -   , -   , -   ,9.23,10.85,14.32,11.78,9.12,8.88,11.72,13.29,16.2,68.2
P/E,22.52,20.61,12.5,11.59,14.01,68.93,33.22,28.99,21.46,15.39,19.88,-28.53,-365.75
Market cap,3.34,3.14,6.6,6.81,6.33,8.09,12.32,15.28,18.48,14.98,18.28,16.07,13.69
ROIC,0.2,0.01,-0.03,-0.03,0.12,-1.64,2.63,0.22,-0.01,0.23,0.39,0.82,-0.36
Price,25,23.08,33.24,31.4,25.07,27.57,33.22,37.4,40.77,32.79,39.75,34.52,29.26
Outcome short,,-0.08,0.44,-0.06,-0.2,0.1,0.2,0.13,0.09,-0.2,0.21,-0.13,-0.15
Outcome long,,,0.33,0.36,-0.25,-0.12,0.33,0.36,0.23,-0.12,-0.03,0.05,-0.26
,,,,,,,,,,,,,
Overvaluation (FCF),153%,140%,130%,96%,72%,91%,105%,113%,152%,143%,161%,157%,144%
Overvaluation (Earnings),140%,118%,106%,79%,62%,91%,126%,137%,172%,158%,169%,160%,137%
FCF/PRICE,255.19,313.34,317.4,414.69,518.02,369.98,275.28,211.22,171.28,139.87,107.92,99.59,109.68
P/E,18.26,14.91,14.6,12.93,16.07,17.84,18.29,17.97,22.31,20.44,22.17,23.03,21.29
Market cap,90.15,86.13,80.26,51.78,36.3,47.56,59.68,68.23,101.12,110.2,140.55,157.45,151.17
ROIC,1.2,0.95,0.76,33.55,-1.08,-4.84,-404.61,210.94,-6.26,-13.18,-107.48,-34.45,-48.79
Price,41.26,40.55,40.74,30.64,21.53,28.01,36.77,44.39,66.92,76.85,104.42,125.76,131.57
Outcome short,,-0.02,0,-0.25,-0.3,0.3,0.31,0.21,0.51,0.15,0.36,0.2,0.05
Outcome long,,,-0.01,-0.24,-0.47,-0.09,0.71,0.58,0.82,0.73,0.56,0.64,0.26
,,,,,,,,,,,,,
Overvaluation (FCF),122%,240%,256%,,394%,668%,722%,663%,,,,,
Overvaluation (Earnings),114%,156%,142%,223%,100%,132%,144%,111%,93%,108%,84%,50%,61%
FCF/PRICE,171.05,152.52,135.95,79.56,144.11,113.22,99.46,142.61,158.27,79.01,65.71,54.21,49.63
P/E,8.61,10.76,8.15,17.57,7.41,26.65,11.83,11.34,8.9,5.6,9.8,-4.5,-4.99
Market cap,7.56,11.8,15.62,32.34,17.49,19.8,25.85,19.31,18.09,27,21.1,13.87,16.7
ROIC,4.58,0.07,-0.1,-0.18,-0.04,0.08,-0.09,-0.3,-0.6,-1.3,1.09,0.71,1.68
Price,27.46,42.27,49.57,100.86,53.64,60.5,76.54,56.8,52.96,83,73.82,48.48,52.73
Outcome short,,0.54,0.17,1.03,-0.47,0.13,0.27,-0.26,-0.07,0.57,-0.11,-0.34,0.09
Outcome long,,,0.81,1.39,0.08,-0.4,0.43,-0.06,-0.31,0.46,0.39,-0.42,-0.29
,,,,,,,,,,,,,
Overvaluation (FCF),79%,95%,95%,75%,17%,27%,34%,,63%,136%,151%,148%,135%
Overvaluation (Earnings),119%,120%,110%,89%,17%,23%,70%,57%,111%,315%,261%,173%,133%
FCF/PRICE, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
P/E,9.73,11.54,10.74,9.44,-1.83,-7.94,11.04,11.61,-132,100.64,24.1,10.97,13.8
Market cap,20.39,25.95,30.17,27.38,4.94,8.91,11.78,7.19,9.79,16.42,17.69,17.46,18.08
ROIC,0.11,0.16,0.17,0.2,-0.39,-0.18,0.13,0,-0.13,-0.15,-0.1,-0.11,-0.37
Price,69.31,85.89,93.31,87.19,16.42,23.26,26.49,16.25,22.44,36.23,41.69,43.46,47.87
Outcome short,,0.24,0.09,-0.07,-0.81,0.42,0.14,-0.39,0.38,0.61,0.15,0.04,0.1
Outcome long,,,0.35,0.02,-0.82,-0.73,0.61,-0.3,-0.15,1.23,0.86,0.2,0.15
,,,,,,,,,,,,,
Overvaluation (FCF),162%,119%,162%,101%,38%,65%,78%,86%,99%,142%,118%,81%,101%
Overvaluation (Earnings),126%,93%,110%,74%,30%,46%,100%,124%,153%,173%,147%,89%,112%
FCF/PRICE,19.3,16.96,22.64,40.79,154.59,90.01,58.08,69.43,30.78,36.24,36.25,60.64,42.45
P/E,20.25,15.1,17.93,12.49,6.08,-105,55.92,15.24,17.95,21.11,16.99,12.3,15.71
Market cap,17.88,14.11,18.18,11.14,3.95,5.9,8.17,8.96,11.04,15.23,13.97,8.38,10.63
ROIC,2.87,3.03,5.65,181.29,0.12,0.03,0.27,26.12,10.67,4.78,-7.94,3.4,3.6
Price,60.75,51.49,70.47,46.71,16.97,25.2,34.67,38.87,48.83,69.24,65.91,45.39,60.16
Outcome short,,-0.15,0.37,-0.34,-0.64,0.48,0.38,0.12,0.26,0.42,-0.05,-0.31,0.33
Outcome long,,,0.16,-0.09,-0.76,-0.46,1.04,0.54,0.41,0.78,0.35,-0.34,-0.09
,,,,,,,,,,,,,
Overvaluation (FCF),263%,396%,208%,112%,83%,76%,73%,101%,102%,129%,167%,142%,124%
Overvaluation (Earnings),523%,586%,452%,,,,,,,,,,
FCF/PRICE,3.86,7.65,5.86,17.63,20.15,27.6,33.49,32.71,52.71,25.47,24.11,23.23,23.09
P/E,45.84,77.71,35.47,-12.31,-1.89,-66.71,25.78,-72.21,-4.74,405.5,86.96,33.47,33.67
Market cap,1.28,2.29,3.36,4.96,4.21,4.15,3.99,5.37,5.61,6.76,11.05,10.77,10.87
ROIC,11.18,0.06,0.21,0.05,0.21,-0.38,-4.55,0.24,0.47,-0.51,-1.73,-1.52,-6.08
Price,14.44,21.76,30.5,19.33,16.34,16.01,15.21,20.22,20.65,24.33,39.13,38.83,39.06
Outcome short,,0.51,0.4,-0.37,-0.15,-0.02,-0.05,0.33,0.02,0.18,0.61,-0.01,0.01
